source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_pub,indicator_cnci,indicator_ic,indicator_top,indicator_award
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,The University of Reading,RI02542,the-university-of-reading,United Kingdom,GB,,,35.7,37.0,55.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Siena,RI01252,university-of-siena,Italy,IT,,,22.4,58.0,83.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of South Carolina - Columbia,RI03057,university-of-south-carolina-columbia-1,United States,US,,,27.3,60.5,46.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Stirling,RI02588,university-of-stirling,United Kingdom,GB,,,25.7,61.9,53.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Surrey,RI02591,university-of-surrey,United Kingdom,GB,,,28.2,51.6,43.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Tampere,RI00497,university-of-tampere,Finland,FI,,,25.0,63.4,48.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Tartu,RI00477,university-of-tartu,Estonia,EE,,,25.7,58.4,63.1,0.0,36.9
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Technology Sydney,RI00075,university-of-technology-sydney,Australia,AU,,,27.3,55.4,75.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Los Andes (Colombia),RI00383,university-of-los-andes-colombia,Colombia,CO,,,22.0,46.6,67.5,18.6,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,The University of Tokyo,RI01425,the-university-of-tokyo,Japan,JP,,,30.3,38.6,55.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Turin,RI01256,university-of-turin,Italy,IT,,,28.2,42.2,69.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Twente,RI01625,university-of-twente,Netherlands,NL,,,26.6,65.7,92.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Victoria,RI00337,university-of-victoria,Canada,CA,,,29.2,67.7,60.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Warsaw,RI01786,university-of-warsaw,Poland,PL,,,32.5,41.3,63.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of the West of England,RI02594,university-of-the-west-of-england,United Kingdom,GB,,,27.0,47.1,66.6,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,The University of Western Australia,RI00068,the-university-of-western-australia,Australia,AU,,,31.5,58.0,55.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Westminster,RI02598,university-of-westminster,United Kingdom,GB,,,31.0,55.4,53.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Wisconsin-Milwaukee,RI03078,university-of-wisconsin-milwaukee,United States,US,,,27.0,62.9,53.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of the Witwatersrand,RI02052,university-of-the-witwatersrand,South Africa,ZA,,,34.9,38.9,46.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,University of Wollongong,RI00077,university-of-wollongong,Australia,AU,,,27.7,61.1,64.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,Victoria University of Wellington,RI01638,victoria-university-of-wellington,New Zealand,NZ,,,38.2,45.0,56.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,West Virginia University,RI03099,west-virginia-university,United States,US,,,25.9,53.0,57.2,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,Western University,RI00342,western-university,Canada,CA,,,29.0,49.1,63.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,Wilfrid Laurier University,RI00343,wilfrid-laurier-university,Canada,CA,,,29.8,51.3,60.2,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,201-300,College of William and Mary,RI02670,college-of-william-and-mary,United States,US,,,27.3,55.2,31.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Ben-Gurion University of the Negev,RI01161,ben-gurion-university-of-the-negev,Israel,IL,,,22.0,53.6,57.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Case Western Reserve University,RI02656,case-western-reserve-university,United States,US,,,24.6,45.8,22.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,The Chinese University of Hong Kong,RG00002,the-chinese-university-of-hong-kong,China-Hong Kong,HK,,,25.7,39.8,59.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Coventry University,RI02472,coventry-university,United Kingdom,GB,,,23.4,48.1,43.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Curtin University,RI00045,curtin-university,Australia,AU,,,22.0,55.2,69.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,De Montfort University,RI02474,de-montfort-university,United Kingdom,GB,,,23.2,45.0,49.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,TU Dresden,RI00734,tu-dresden,Germany,DE,,,23.2,40.7,49.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,School for Advanced Studies in the Social Sciences,RI00603,school-for-advanced-studies-in-the-social-sciences,France,FR,,,25.7,30.0,42.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Flinders University,RI00049,flinders-university,Australia,AU,,,24.4,44.7,56.6,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Fordham University,RI02713,fordham-university,United States,US,,,27.2,47.1,58.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Fudan University,RC00004,fudan-university,China,CN,,,29.2,39.5,55.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Goldsmiths University London,RI02483,goldsmiths-university-london,United Kingdom,GB,,,22.4,50.4,87.2,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Istanbul Bilgi University,RI02382,istanbul-bilgi-university,Türkiye,TR,,,23.2,51.3,63.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Jawaharlal Nehru University,RI00942,jawaharlal-nehru-university,India,IN,,,27.3,17.1,59.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Keele University,RI02490,keele-university,United Kingdom,GB,,,26.8,38.9,71.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Kent State University,RI02760,kent-state-university,United States,US,,,23.0,44.4,16.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,La Trobe University,RI00053,la-trobe-university,Australia,AU,,,28.2,37.6,35.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Laval University,RI00300,laval-university,Canada,CA,,,23.6,41.6,66.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Masaryk University,RI00408,masaryk-university,Czech Republic,CZ,,,24.4,47.4,52.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,McMaster University,RI00303,mcmaster-university,Canada,CA,,,25.4,52.3,42.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Middlesex University,RI02507,middlesex-university,United Kingdom,GB,,,23.6,31.2,42.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,National Chengchi University,RG00037,national-chengchi-university,China-Taiwan,TW,,,25.0,30.4,61.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,National Defense University - USA,RI02808,national-defense-university-usa,United States,US,,,23.0,36.0,37.2,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,National Taiwan University,RG00047,national-taiwan-university,China-Taiwan,TW,,,27.3,33.9,50.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Galway,RI01151,national-university-of-ireland-galway,Ireland,IE,,,26.6,43.1,69.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Northern Illinois University,RI02824,northern-illinois-university,United States,US,,,22.8,44.2,65.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Nottingham Trent University,RI02510,nottingham-trent-university,United Kingdom,GB,,,24.6,33.5,34.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Marburg,RI00764,university-of-marburg,Germany,DE,,,24.0,40.7,45.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Queensland University of Technology,RI00057,queensland-university-of-technology,Australia,AU,,,25.4,43.9,50.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,RMIT University,RI00058,rmit-university,Australia,AU,,,29.5,34.9,53.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Ruhr University Bochum,RI00739,university-of-bochum,Germany,DE,,,23.4,38.9,40.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Sabanci University,RI02416,sabanci-university,Türkiye,TR,,,22.2,57.4,51.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Saint Petersburg State University,RI01943,saint-petersburg-state-university,Russia,RU,,,22.6,37.3,86.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,San Francisco State University,RI02872,san-francisco-state-university,United States,US,,,27.7,34.2,24.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Sapienza University of Rome,RI01206,sapienza-university-of-rome,Italy,IT,,,27.5,30.0,53.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Shanghai International Studies University,RC00334,shanghai-international-studies-university,China,CN,,,21.7,21.5,35.2,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Sodertorn University,RI02250,sodertorn-university,Sweden,SE,,,22.0,57.6,39.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Southern Illinois University Carbondale,RI02887,southern-illinois-university-carbondale,United States,US,,,22.6,58.9,24.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Swansea University,RI02533,swansea-university,United Kingdom,GB,,,26.1,37.6,48.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Swedish Defence University,RI02253,swedish-national-defence-college,Sweden,SE,,,23.0,34.9,28.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,The New School,RI02920,the-new-school,United States,US,,,26.6,49.4,40.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Universidad del Rosario,RI00378,universidad-del-rosario,Colombia,CO,,,23.0,28.4,44.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,National Autonomous University of Mexico,RI01566,national-autonomous-university-of-mexico,Mexico,MX,,,30.4,23.2,59.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Coimbra,RI01820,university-of-coimbra,Portugal,PT,,,27.7,37.6,66.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Sao Paulo,RI00275,university-of-sao-paulo,Brazil,BR,,,25.5,32.4,87.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,National University of Malaysia,RI01527,national-university-of-malaysia,Malaysia,MY,,,23.6,17.1,39.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Malaya,RI01547,university-of-malaya,Malaysia,MY,,,22.8,36.6,80.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University Diego Portales,RI00360,university-diego-portales,Chile,CL,,,22.2,36.6,64.6,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Alberta,RI00317,university-of-alberta,Canada,CA,,,30.7,36.6,41.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of the Basque Country,RI02217,university-of-the-basque-country,Spain,ES,,,26.1,32.4,32.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Bonn,RI00740,university-of-bonn,Germany,DE,,,24.0,46.6,59.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Bradford,RI02554,university-of-bradford,United Kingdom,GB,,,28.0,32.8,36.2,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Buenos Aires,RI00034,university-of-buenos-aires,Argentina,AR,,,23.4,30.8,58.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,The University of Calgary,RI00315,the-university-of-calgary,Canada,CA,,,27.3,32.8,78.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,"University of California, Santa Cruz",RI02970,university-of-california-santa-cruz,United States,US,,,27.2,48.6,37.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Central Lancashire,RI02558,university-of-central-lancashire,United Kingdom,GB,,,21.7,33.9,43.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Delaware,RI02981,university-of-delaware,United States,US,,,24.4,49.4,52.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Duisburg-Essen,RI00743,university-of-duisburg-essen-1,Germany,DE,,,26.8,43.9,55.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,The University of Dundee,RI02538,the-university-of-dundee,United Kingdom,GB,,,26.1,36.0,68.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of East London,RI02564,university-of-east-london,United Kingdom,GB,,,24.2,36.3,52.4,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Economics - Prague,RI00415,university-of-economics-prague,Czech Republic,CZ,,,27.0,40.7,31.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,The University of Hong Kong,RG00012,the-university-of-hong-kong,China-Hong Kong,HK,,,27.8,43.6,63.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Iceland,RI00824,university-of-iceland,Iceland,IS,,,22.6,51.1,84.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Innsbruck,RI00092,university-of-innsbruck,Austria,AT,,,22.2,41.9,59.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Kiel University,RI00757,university-of-kiel,Germany,DE,,,24.2,46.3,65.2,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of KwaZulu-Natal,RI02046,university-of-kwazulu-natal,South Africa,ZA,,,22.0,41.6,52.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Leipzig,RI00759,university-of-leipzig,Germany,DE,,,22.4,46.6,56.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Limerick,RI01158,university-of-limerick,Ireland,IE,,,22.0,58.4,78.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Massachusetts Boston,RI03006,university-of-massachusetts-boston,United States,US,,,23.6,47.4,28.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Pantheon-Sorbonne University (Paris 1),RI00591,pantheon-sorbonne-university-paris-1,France,FR,,,28.2,38.9,49.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Portsmouth,RI02583,university-of-portsmouth,United Kingdom,GB,,,25.0,41.6,50.8,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Potsdam,RI00771,university-of-potsdam,Germany,DE,,,27.8,41.6,61.5,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Pretoria,RI02048,university-of-pretoria,South Africa,ZA,,,25.5,45.8,65.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Quebec Montreal,RI00330,university-of-quebec-montreal,Canada,CA,,,25.0,49.9,57.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Salford,RI02584,university-of-salford,United Kingdom,GB,,,24.4,42.5,85.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Trento,RI01254,university-of-trento,Italy,IT,,,23.2,42.5,54.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Turku,RI00499,university-of-turku,Finland,FI,,,25.4,38.3,45.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Valencia,RI02218,university-of-valencia,Spain,ES,,,25.2,32.0,40.3,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Wolverhampton,RI02600,university-of-wolverhampton,United Kingdom,GB,,,23.0,21.5,16.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Zaragoza,RI02221,university-of-zaragoza,Spain,ES,,,22.0,32.4,79.9,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Wake Forest University,RI03091,wake-forest-university,United States,US,,,22.0,38.3,24.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Washington State University,RI03094,washington-state-university,United States,US,,,23.8,43.1,77.1,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Wesleyan University,RI03098,wesleyan-university,United States,US,,,22.2,56.1,0.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,University of Western Sydney,RI00080,western-sydney-university,Australia,AU,,,23.0,42.5,44.0,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,political-sciences,2018,301-400,Zhejiang University,RC00003,zhejiang-university,China,CN,,,24.0,38.3,65.7,0.0,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,1,Harvard University,RI02727,harvard-university,United States,US,,263.2,89.1,81.8,57.4,82.9,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,2,Stanford University,RI02892,stanford-university,United States,US,,256.7,74.1,78.4,62.6,100.0,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,3,University of Michigan-Ann Arbor,RI03012,university-of-michigan-ann-arbor,United States,US,,250.7,86.5,76.9,53.6,77.1,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,4,"University of California, Berkeley",RI02962,university-of-california-berkeley,United States,US,,240.6,77.7,79.1,54.2,79.1,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,5,University of Oxford,RI02581,university-of-oxford,United Kingdom,GB,,239.5,100.0,69.1,81.5,46.8,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,6,Columbia University,RI02677,columbia-university,United States,US,,228.4,67.5,76.7,59.1,82.9,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,7,New York University,RI02816,new-york-university,United States,US,,228.2,71.7,82.1,45.7,75.0,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,8,University of Toronto,RI00336,university-of-toronto,Canada,CA,,221.2,86.3,64.1,66.8,53.0,0.0
arwu,2026-07-19T13:12:23+00:00,sociology,2018,9,University of Wisconsin - Madison,RI03074,university-of-wisconsin-madison,United States,US,,219.8,76.2,73.2,51.6,63.7,0.0
