source,retrieved_at,ranking_scope,ranking_year,ranking,global_rank,name,country,sector,subject_area_code,data_period_start_year,data_period_end_year
scimago,2026-07-19T14:07:08+00:00,overall,2014,225,333,University of Twente,NLD,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,227,335,University of Massachusetts Medical School,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,228,337,University College Dublin,IRL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,229,338,Xi'an Jiaotong University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,230,339,Keio University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,231,340,Trinity College Dublin,IRL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,232,341,Universite de Geneve,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,233,342,"Southeast University, Nanjing",CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,234,343,Temple University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,235,344,University of South Florida,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,236,346,Pohang University of Science and Technology,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,237,348,Politecnico di Milano,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,238,350,University of Dundee,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,239,351,Universitat Bern,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,240,353,University of Texas Health Science Center at San Antonio ,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,241,354,University of Liverpool,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,242,355,"State University of New York, Buffalo",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,243,356,Medical University of South Carolina,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,243,356,University of Kansas,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,245,359,University of Auckland,NZL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,246,360,"State University of New York, Stony Brook",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,247,362,Universidade do Porto,PRT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,248,363,Virginia Commonwealth University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,249,365,Maastricht University,NLD,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,250,366,Wake Forest University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,251,368,Universite de Lausanne,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,252,369,Universitat Duisburg Essen,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,253,370,Central South University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,254,371,Technische Universitat Berlin,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,255,374,Dalian University of Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,255,374,University of Gothenburg,SWE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,257,377,Ruhr-Universitat Bochum,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,258,378,Heinrich Heine Universitat Dusseldorf ,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,258,378,University of Warwick,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,260,381,Universitat Ulm,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,261,384,South China University of Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,262,385,Universidad Complutense de Madrid,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,263,387,Queen's University,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,264,388,Christian-Albrechts-Universitat zu Kiel,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,265,389,University of Athens,GRC,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,266,390,Technische Universitat Wien,AUT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,267,396,Universita degli Studi di Roma Tor Vergata,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,268,397,Universitat Politecnica de Catalunya,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,269,398,Laval University,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,270,400,Universitat Leipzig,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,271,402,University of Manitoba,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,272,407,"University of Texas, Health Science Center at Houston",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,273,409,Indiana University-Bloomington,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,274,410,Universitat Regensburg,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,275,411,City University of Hong Kong,HKG,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,276,413,Thomas Jefferson University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,277,414,The University of Adelaide,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,278,418,"University of Tennessee, Knoxville",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,279,425,Universitat Basel,CHE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,280,429,Hanyang University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,281,431,Tianjin University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,282,436,Radboud University Nijmegen,NLD,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,282,436,University of New Mexico,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,284,438,Aalto University,FIN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,285,439,Linkoping University,SWE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,286,446,Universitat Politecnica de Valencia,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,287,448,Universite Libre de Bruxelles,BEL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,288,451,Nankai University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,289,452,Freie Universitat Berlin,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,290,453,"University of Texas, Dallas",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,291,454,University of Central Florida,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,292,455,Universitat Stuttgart,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,293,457,BeiHang University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,294,460,Colorado State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,295,463,"University of California, Santa Cruz",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,296,464,Universidad Nacional Autonoma de Mexico,MEX,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,297,465,Queen's University Belfast,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,298,468,Universitat de Valencia,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,299,470,Tongji University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,300,473,University of Louisville,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,301,474,University of Oklahoma,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,302,476,Charles University,CZE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,303,478,Chalmers University of Technology,SWE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,304,479,University College Cork,IRL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,305,483,Rensselaer Polytechnic Institute,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,306,484,University of York,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,307,486,University of Notre Dame,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,308,489,Georgetown University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,309,492,Universitat des Saarlandes,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,310,493,Northeastern University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,311,496,Stockholm University,SWE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,311,496,Universitat Wien,AUT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,313,498,University of Leicester,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,314,499,University of Tsukuba,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,315,502,Ben-Gurion University of the Negev,ISR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,316,505,University of Otago,NZL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,317,507,Universidade Estadual de Campinas,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,318,508,University of East Anglia,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,319,510,"Universite des Sciences et Technologies de Lille, Lille I",FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,320,512,Aalborg University,DNK,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,321,516,Institut Polytechnique de Grenoble,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,321,516,University of Aberdeen,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,323,518,Simon Fraser University,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,324,520,Florida State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,325,522,Philipps-Universitat Marburg,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,326,524,University of Bergen,NOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,327,525,University of St. Andrews,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,328,526,Technische Universitat Graz,AUT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,329,527,Technische Universitat Darmstadt,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,330,528,"Louisiana State University, Baton Rouge",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,331,533,University of South Carolina,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,332,535,Umea University,SWE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,333,536,Okayama University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,334,537,University of Antwerp,BEL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,335,539,University of Southern Denmark,DNK,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,336,541,Ecole Normale Superieure de Paris,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,337,543,Vrije Universiteit Brussel,BEL,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,338,544,University of Durham,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,339,547,Universidad de Zaragoza,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,340,548,East China University of Science and Technology,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,341,550,Tokyo Medical and Dental University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,342,554,Universidade Federal do Rio de Janeiro,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,343,559,Universidad de Sevilla,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,344,562,London School of Hygiene and Tropical Medicine,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,345,566,Oregon State University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,346,570,University of Delaware,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,347,572,Medizinische Universitat Innsbruck,AUT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,348,573,Politecnico di Torino,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,349,580,Universita degli Studi di Genova,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,350,581,Chinese Academy of Medical Sciences and Peking Union Medical College,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,351,586,Universita degli Studi di Perugia,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,352,587,University of Texas Medical Branch ,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,353,592,Aristotle University of Thessaloniki,GRC,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,354,595,Dalhousie University,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,355,596,Xiamen University,CHN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,356,597,Universita Vita-Salute San Raffaele,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,357,599,Drexel University,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,358,603,University of Cape Town,ZAF,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,359,604,Kyung Hee University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,360,605,Indian Institute of Science,IND,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,361,606,University of Exeter,GBR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,362,609,Universita degli Studi di Pavia,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,363,611,Lomonosov  Moscow State University,RUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,364,614,Universidad Politecnica de Madrid,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,365,616,Chiba University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,366,620,Ecole Superieure de Physique et de Chimie Industrielles de la Ville de Paris,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,367,625,Universidad de Granada,ESP,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,368,626,"University of Hawaii, Manoa",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,369,627,Universite de Nice-Sophia Antipolis,FRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,370,629,Medical College of Wisconsin,USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,371,631,University of Eastern Finland,FIN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,372,632,Queensland University of Technology,AUS,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,373,633,"University of Nebraska, Lincoln",USA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,374,636,Universita degli Studi di Ferrara,ITA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,375,643,Swedish University of Agricultural Sciences,SWE,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,376,644,Hiroshima University,JPN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,377,648,Universidade Federal do Rio Grande do Sul,BRA,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,377,648,University of Oulu,FIN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,379,651,Martin-Luther-Universitat Halle-Wittenberg,DEU,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,380,652,Universidade de Coimbra,PRT,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,381,655,Pusan National University,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,382,657,University of Saskatchewan,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,383,658,University of Guelph,CAN,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,384,659,Gwangju Institute of Science and Technology,KOR,Universities,0,2008.0,2012.0
scimago,2026-07-19T14:07:08+00:00,overall,2014,385,660,George Washington University,USA,Universities,0,2008.0,2012.0
