source,retrieved_at,ranking_scope,ranking_year,ranking,global_rank,name,country,sector,best_country_quartile,subject_area_code,data_period_start_year,data_period_end_year
scimago,2026-07-19T14:07:16+00:00,overall,2021,222,476,Westfalische Wilhelms-Universitat Munster *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,223,478,Xidian University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,224,482,Eberhard-Karls-Universitat Tubingen,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,225,483,Kyushu University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,226,484,Universidad Autonoma de Madrid *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,227,485,Universite de Geneve,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,228,488,"Universite Paul Sabatier, Toulouse III *",FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,229,494,The Hong Kong University of Science and Technology,HKG,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,230,501,University of Pittsburgh Health Sciences,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,231,505,Peking University Health Science Center,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,232,510,King Saud University *,SAU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,233,512,Lomonosov  Moscow State University,RUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,234,514,Universite de Strasbourg *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,235,518,Universitat de Valencia *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,236,521,University of Georgia,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,237,522,University of Kansas *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,238,523,Hong Kong Polytechnic University,HKG,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,239,525,Norwegian University of Science and Technology,NOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,240,526,Wayne State University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,241,527,Julius-Maximilians-Universitat Wurzburg *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,242,529,University of Malaya *,MYS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,243,531,Zhengzhou University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,244,532,Universitat Basel,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,245,536,"University of Connecticut, Storrs *",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,246,537,University of Western Ontario,CAN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,247,538,Hebrew University of Jerusalem,ISR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,248,539,Indiana University-Purdue University Indianapolis,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,249,540,Johann Wolfgang Goethe-Universitat Frankfurt am Main *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,250,542,Universita degli Studi di Pisa,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,251,546,University of Cincinnati *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,251,546,"State University of New York, Stony Brook *",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,253,548,Hokkaido University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,254,552,Aalto University,FIN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,255,553,Jiangsu University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,256,556,City University of Hong Kong *,HKG,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,257,557,Iowa State University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,258,560,Tufts University,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,259,561,Medizinische Hochschule Hannover,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,260,567,University of Ottawa,CAN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,261,568,Dartmouth College *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,262,569,Albert Einstein College of Medicine,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,263,570,"Northeastern University, USA",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,264,571,Stockholm University,SWE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,265,573,Universidade Estadual de Campinas,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,266,576,Johannes Gutenberg-Universitat Mainz *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,267,577,Eindhoven University of Technology,NLD,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,268,578,Beijing Normal University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,269,579,University of Exeter,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,270,581,Shenzhen University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,271,582,Linkoping University,SWE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,272,584,Technion - Israel Institute of Technology *,ISR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,273,585,"University of Massachusetts, Amherst",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,274,603,"State University of New York, Buffalo",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,275,604,Aalborg University *,DNK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,276,606,Pohang University of Science and Technology,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,277,608,University of South Florida System *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,277,608,China Agricultural University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,279,613,"University of Nebraska, Lincoln",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,280,614,Beijing University of Posts and Telecommunications,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,281,616,University of Antwerp,BEL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,282,618,Nanjing Medical University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,283,621,Kyung Hee University *,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,284,624,Universite de Lausanne,CHE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,285,625,Tehran University of Medical Sciences *,IRN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,286,626,Universidade Federal do Rio de Janeiro,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,287,631,"University of California, Riverside",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,288,633,Queen's University Belfast,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,289,636,Universidad de Granada *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,290,637,University of Ljubljana *,SVN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,291,639,Heinrich Heine Universitat Dusseldorf  *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,292,641,Queensland University of Technology,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,293,645,Friedrich-Schiller-Universitat Jena *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,294,646,University of Kentucky *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,295,649,Nanjing University of Aeronautics and Astronautics,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,296,652,University of South Florida,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,297,655,London School of Hygiene and Tropical Medicine,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,298,659,Universite de Bordeaux *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,299,661,Virginia Commonwealth University *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,300,666,Politecnico di Milano,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,301,667,Chalmers University of Technology *,SWE,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,302,678,"University of Tennessee, Knoxville *",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,303,681,City University of New York *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,304,683,Universite de Rennes 1 *,FRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,305,684,"Colorado State University, Fort Collins *",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,306,686,University of Athens,GRC,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,307,687,Nanjing University of Science and Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,308,691,Trinity College Dublin *,IRL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,309,696,Ulsan National Institute of Science and Technology *,KOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,310,698,China Pharmaceutical University,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,311,701,Freie Universitat Berlin,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,312,703,Universitat Wien,AUT,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,313,704,Curtin University *,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,314,705,East China University of Science and Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,315,709,Keio University *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,316,710,Catholic University of Louvain,BEL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,317,714,Universitat Duisburg Essen *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,318,717,University of Dundee,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,319,718,"University of Technology, Sydney",AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,319,718,University of Oklahoma *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,321,722,China University of Mining and Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,321,722,University College Dublin,IRL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,323,725,University of York,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,324,726,Radboud University Nijmegen,NLD,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,325,732,Beijing University of Chemical Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,326,738,Universitat Politecnica de Valencia *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,327,740,Tokyo Institute of Technology,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,328,741,University of Notre Dame,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,329,743,Universidade Federal do Rio Grande do Sul,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,330,744,Universidad de Navarra *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,331,747,Pontificia Universidad Catolica de Chile *,CHL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,332,749,Universitat zu Koln,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,333,753,Deakin University *,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,334,755,Universitat Ulm *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,335,759,University of New Mexico *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,336,760,University of Science and Technology Beijing,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,337,766,Capital University of Medical Sciences,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,338,770,University of Bergen,NOR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,339,771,"University of California, Santa Cruz",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,340,772,University of East Anglia *,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,340,772,Zhejiang University of Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,342,774,George Washington University *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,343,775,Universidad de Sevilla *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,344,778,Wuhan University of Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,345,782,"University of Texas, Health Science Center at Houston",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,346,786,Griffith University,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,346,786,China University of Geosciences,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,348,789,University of Twente,NLD,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,349,791,University of Southern Denmark,DNK,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,350,792,Vrije Universiteit Brussel,BEL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,351,795,University of Wollongong *,AUS,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,352,796,Jagiellonian University,POL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,353,797,Universidad de Chile *,CHL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,354,799,University of Texas Medical Branch ,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,355,801,Universitat Politecnica de Catalunya *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,356,802,Universidad del Pais Vasco *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,357,803,Universitat Leipzig *,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,358,806,University of Tsukuba *,JPN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,358,806,"University of Texas, Dallas",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,360,810,National University of Defense Technology,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,361,814,Lancaster University,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,362,815,Universite Libre de Bruxelles,BEL,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,363,817,Wake Forest University *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,364,818,Georgetown University *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,365,821,"Washington State University, Pullman *",USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,366,822,University of Cape Town,ZAF,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,367,823,Universita degli Studi di Roma Tor Vergata,ITA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,367,823,Universidade Federal de Minas Gerais,BRA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,369,825,Florida State University *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,370,829,Southern Medical University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,371,831,Medical University of South Carolina *,USA,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,372,832,Technische Universitat Berlin,DEU,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,373,833,Universitat Pompeu Fabra *,ESP,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,374,837,Jinan University *,CHN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,375,841,University of Durham,GBR,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,376,842,Tampere University,FIN,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,377,845,Maastricht University,NLD,Universities,,0,2015.0,2019.0
scimago,2026-07-19T14:07:16+00:00,overall,2021,378,846,Universidade de Coimbra *,PRT,Universities,,0,2015.0,2019.0
